CID,nAcid,nCl,nX,AATS6dv,AATS8s,ATSC3c,ATSC8c,ATSC0Z,ATSC7i,AATSC5c,AATSC1s,AATSC1Z,AATSC4Z,AATSC5Z,AATSC0m,AATSC1se,AATSC1are,AATSC5i,MATS8d,MATS4s,MATS2se,GATS3c,GATS6c,GATS4d,GATS5s,GATS3i,GATS4i,BCUTdv_1l,BCUTd_1l,BCUTm_1h,RNCG,C3SP3,AXp_5d,AXp_6d,AXp_7d,AXp_4dv,AXp_5dv,NssNH,NaaO,NssS,NsCl,SdssC,SssNH,SsCl,MAXdCH2,MAXtsC,MAXaaNH,MINdCH2,MINtsC,MINaaNH,ETA_dAlpha_A,ETA_dEpsilon_D,MIC0,PEOE_VSA7,PEOE_VSA12,PEOE_VSA13,SlogP_VSA7,MID_X,AMID_X,n9Ring,n5HRing,nARing,n9ARing,n8FRing,n11FRing,nG12FRing,n8FHRing,nG12FHRing,n8FARing,n9FARing,n11FARing,nG12FARing,n8FAHRing,n9FAHRing,nG12FAHRing,GGI10,JGI10
6736,-0.296364216103666,-0.0783260449987958,-0.0783260449987958,-0.224250125818087,-1.01040271862146,0.407590996849105,-0.0740392666132138,-0.594749344052632,0.72294419523074,0.254197675058486,0.445401892390298,0.117390060494359,-0.187502170390602,0.117774979403743,-0.510108503500842,0.276127491619048,0.24190811576444,-0.0623852245903552,-0.938217570287021,-0.977649058690769,-0.174540179558762,-0.463421901411922,-0.494610115355869,0.573493493555444,-0.0301971513244942,0.272518174546565,0.424851625044718,-0.0380855315329015,0.0427342348945495,-0.808255382952436,0.476338576121291,-0.443101625993187,0.180529502310702,0.360716482575054,0.62449217358123,-0.227566551335612,-0.231037512416251,-0.0783260449987958,-0.111113228057585,-0.24100419347639,-0.0783260449987958,-0.0874438917721872,-0.0783260449987957,-0.0783260449987958,-0.233171131238288,-0.103442281819373,11.6996170730257,-0.233171131238288,-0.103442281819373,11.6996170730257,-0.253179569269375,0.371629110825257,-0.669504593938098,0.300462547044964,-0.111112983249355,-0.111021436743972,-0.0783260449987957,-0.0783260449987958,-0.0783260449987957,-0.0783260449987958,3.13450404963265,-0.347456064353631,-0.0783260449987958,-0.0783260449987958,-0.0783260449987958,-0.0783260449987958,-0.0783260449987958,-0.0783260449987958,-0.0783260449987958,-0.111113228057585,-0.0783260449987958,-0.0783260449987958,-0.0783260449987958,-0.111113228057585,-0.0783260449987958,-0.212610310397851,-0.207500644949567
6982,-0.296364216103666,12.6888192898049,12.6888192898049,-0.179763948294392,0.564725106576049,0.00404816908318862,0.244219392161384,2.23214111883367,-1.5612093584681,0.170618142700837,-0.17609588087486,-0.123620165250799,-0.0965967750330775,-0.00264200977105143,1.84480811530462,-0.199158339384719,-0.293962026558202,0.0248357597968033,1.16992282473777,0.589392110283305,0.119894670941886,-0.523866336313153,0.238217258422685,0.585223457387243,1.52939596720943,0.321895456564967,0.741969523191881,-0.924578491026179,-0.0172797574992434,3.31997225357679,0.635678111969794,1.19838848848157,0.134096050925008,0.346435351117375,0.597366262124828,-0.16910922526826,-0.092710936925959,-0.0783260449987958,-0.111113228057585,-0.24100419347639,12.6888192898049,-0.0874438917721872,-0.0783260449987957,12.6888192898049,-0.233171131238288,-0.103442281819373,-0.102726919343147,-0.233171131238288,-0.103442281819373,-0.102726919343147,-0.107629589592049,0.373695217416621,1.68027137865982,1.90621006235068,-0.111112983249355,-0.111021436743972,12.6888192898049,12.6888192898049,12.6888192898049,-0.0783260449987958,-0.271657017634829,-0.347456064353631,-0.0783260449987958,-0.0783260449987958,-0.0783260449987958,-0.0783260449987958,-0.0783260449987958,-0.0783260449987958,-0.0783260449987958,-0.111113228057585,-0.0783260449987958,-0.0783260449987958,-0.0783260449987958,-0.111113228057585,-0.0783260449987958,-0.212610310397851,-0.207500644949567
6989,-0.296364216103666,-0.0783260449987958,-0.0783260449987958,-0.179763948294392,0.564725106576049,-0.0575597077660088,0.243614547066782,0.26738352013971,-1.56245143322277,-0.0559528843035313,-0.179420080141236,-0.0980891552947352,0.17952448840535,-0.529326635671471,-0.413778116745977,-0.0446837785262997,-0.208983237082775,-0.0217171776736507,1.13924804068308,0.742750237602452,0.121023693984138,-0.489588656274439,0.0923330665511952,0.57455270862562,1.5650111009101,0.341169094658927,0.720706570186024,-0.0637157004078374,-0.0159695960578955,-0.222399471169569,0.579205563496829,1.19838848848157,0.119217448827004,0.509433605657541,0.615414308178311,-0.167673742953228,-0.159409917302005,-0.0783260449987958,-0.111113228057585,-0.24100419347639,-0.0783260449987958,-0.0874438917721872,-0.0783260449987957,-0.0783260449987958,-0.233171131238288,-0.103442281819373,-0.102726919343147,-0.233171131238288,-0.103442281819373,-0.102726919343147,-0.253179569269375,0.349278211193971,-0.662263937473302,1.35109234034616,-0.111112983249355,-0.111021436743972,-0.0783260449987957,-0.0783260449987958,-0.0783260449987957,-0.0783260449987958,-0.271657017634829,-0.347456064353631,-0.0783260449987958,-0.0783260449987958,-0.0783260449987958,-0.0783260449987958,-0.0783260449987958,-0.0783260449987958,-0.0783260449987958,-0.111113228057585,-0.0783260449987958,-0.0783260449987958,-0.0783260449987958,-0.111113228057585,-0.0783260449987958,-0.212610310397851,-0.207500644949567
7059,-0.296364216103666,-0.0783260449987958,-0.0783260449987958,-0.0982059528807587,0.564725106576049,0.088267549569479,0.114016166228446,-0.482502470177921,0.198762521483542,0.301439853141049,0.501092683506116,0.160032385965413,0.102805655061795,0.0234565886365311,-0.545475635328069,0.543612532241419,0.660263297497649,-0.668261519519275,2.2334165914836,-0.174794771973749,-0.192659497045314,0.197883818880582,1.00058381485741,0.649924530553321,-0.304093910626706,0.216797794575431,0.0896310379340703,-0.0380981569574857,0.0424445543010799,-0.808258107510162,-0.26475999023311,-0.443101625993187,0.162063078583015,0.379397118324405,0.639592779300726,-0.232084139933497,-0.265762395809241,-0.0783260449987958,-0.111113228057585,-0.24100419347639,-0.0783260449987958,-0.0874438917721872,-0.0783260449987957,-0.0783260449987958,-0.233171131238288,-0.103442281819373,-0.102726919343147,-0.233171131238288,-0.103442281819373,-0.102726919343147,-0.253179569269375,-0.669659324003545,-0.775085518075495,0.901600862239385,-0.111112983249355,-0.111021436743972,-0.0783260449987957,-0.0783260449987958,-0.0783260449987957,-0.0783260449987958,-0.271657017634829,-0.347456064353631,-0.0783260449987958,-0.0783260449987958,-0.0783260449987958,-0.0783260449987958,-0.0783260449987958,-0.0783260449987958,-0.0783260449987958,-0.111113228057585,-0.0783260449987958,-0.0783260449987958,-0.0783260449987958,-0.111113228057585,-0.0783260449987958,-0.212610310397851,-0.207500644949567
7119,-0.296364216103666,-0.0783260449987958,-0.0783260449987958,0.600766278862608,0.816638066240945,-0.202056826696237,0.395111332254011,-0.0795852159851537,-0.120023487569077,0.384039111434632,0.519932395946482,0.19067763177091,-0.0696455416466245,0.370602937819156,-0.40233031179932,0.551404376027106,0.734541464244458,0.0756022190113333,1.33652504988207,-0.334611713176521,-1.26386825665215,-0.0182344592540572,0.914886520891596,0.389266014064733,-0.293864691203392,0.0511819402521485,1.0968176325493,-0.0323544847188604,-0.0208269572739831,-0.22170308295091,0.586134621698604,-0.443101625993187,0.130149583509053,0.350441139765391,0.642389641522583,-0.231359200100025,-0.267227706798725,-0.0783260449987958,-0.111113228057585,-0.24100419347639,-0.0783260449987958,-0.0874438917721872,-0.0783260449987957,-0.0783260449987958,-0.233171131238288,-0.103442281819373,-0.102726919343147,-0.233171131238288,-0.103442281819373,-0.102726919343147,-0.253179569269375,-0.669659324003545,-0.674078947261139,0.698668709472319,-0.111112983249355,-0.111021436743972,-0.0783260449987957,-0.0783260449987958,-0.0783260449987957,-0.0783260449987958,-0.271657017634829,-0.347456064353631,-0.0783260449987958,-0.0783260449987958,-0.0783260449987958,-0.0783260449987958,-0.0783260449987958,-0.0783260449987958,-0.0783260449987958,-0.111113228057585,-0.0783260449987958,-0.0783260449987958,-0.0783260449987958,-0.111113228057585,-0.0783260449987958,-0.212610310397851,-0.207500644949567
7150,-0.296364216103666,-0.0783260449987958,-0.0783260449987958,-0.0907915904296939,0.564725106576049,1.23744878880938,0.259881423356878,-0.33939274201041,0.403312335187791,0.094855596123315,0.0921724205784849,0.103676735606172,-0.15608457589965,-0.527345668798438,-0.0849106214896625,0.21343689650655,0.475109689530824,-0.371178919198083,1.89250915959803,-1.05430064054051,0.550062006354804,-0.449460914231754,-0.0646803611616387,0.93249783244094,0.459711334893288,0.33381157210786,0.141240236798194,-0.032350913349465,-0.13262056980536,-0.219036371191525,-0.0735692466923519,-0.443101625993187,0.386042479679217,0.528467831582232,0.83809370605819,-0.223531078940756,-0.233925868751782,-0.0783260449987958,-0.111113228057585,-0.24100419347639,-0.0783260449987958,-0.517167188657956,-0.0783260449987957,-0.0783260449987958,-0.233171131238288,-0.103442281819373,-0.102726919343147,-0.233171131238288,-0.103442281819373,-0.102726919343147,-0.253179569269375,-0.669659324003545,0.410796605947161,-0.287090536094871,-0.111112983249355,-0.111021436743972,-0.0783260449987957,-0.0783260449987958,-0.0783260449987957,-0.0783260449987958,-0.271657017634829,-0.347456064353631,-0.0783260449987958,-0.0783260449987958,-0.0783260449987958,-0.0783260449987958,-0.0783260449987958,-0.0783260449987958,-0.0783260449987958,-0.111113228057585,-0.0783260449987958,-0.0783260449987958,-0.0783260449987958,-0.111113228057585,-0.0783260449987958,-0.212610310397851,-0.207500644949567
7165,-0.296364216103666,-0.0783260449987958,-0.0783260449987958,0.170322921611147,0.780109455124868,0.632283207075841,0.241516463464252,0.0654577676896654,-0.148788422000718,0.112130479430102,0.150749535079321,0.0968923459349039,-0.023803480000485,-0.637282198815972,-0.107992279247783,0.342087586310458,0.562196514677937,0.166957814959196,1.1016502321022,-0.508830631892882,0.918146008804918,0.58866385333259,-0.120246283981225,1.62993771658796,1.4983868319432,-0.0418600070249109,0.47820124081516,-0.0661969650493363,-0.12939362189847,-0.219078805353263,-0.171865820441262,-0.443101625993187,0.358901878643627,0.498242713743695,0.797185110670195,-0.224281555540699,-0.226705482897108,-0.0783260449987958,-0.111113228057585,-0.24100419347639,-0.0783260449987958,-0.465912044075746,-0.0783260449987957,-0.0783260449987958,-0.233171131238288,-0.103442281819373,-0.102726919343147,-0.233171131238288,-0.103442281819373,-0.102726919343147,-0.253179569269375,-0.669659324003545,0.250708798696965,0.346482965698241,-0.111112983249355,-0.111021436743972,-0.0783260449987957,-0.0783260449987958,-0.0783260449987957,-0.0783260449987958,-0.271657017634829,-0.347456064353631,-0.0783260449987958,-0.0783260449987958,-0.0783260449987958,-0.0783260449987958,-0.0783260449987958,-0.0783260449987958,-0.0783260449987958,-0.111113228057585,-0.0783260449987958,-0.0783260449987958,-0.0783260449987958,-0.111113228057585,-0.0783260449987958,-0.212610310397851,-0.207500644949567
7284,-0.296364216103666,-0.0783260449987958,-0.0783260449987958,-1.15748967746036,-1.01040271862146,0.24394148605227,-0.0740392666132138,-0.931365323477826,0.257009150598237,0.202526005187007,0.752928208673835,-0.306326455713288,0.0194353429390534,0.4990384263933,-0.380528103863078,0.39799217157755,0.283213325448194,1.22040939181829,-0.938217570287021,-0.328082904436216,-0.404973800261604,-0.947525985897987,-1.50671056893618,-1.53602658751362,0.562892975080603,0.245798903007999,-0.337460754494712,-0.0674478027610458,-0.356710639942355,-0.220175868774267,0.846832058665844,1.19838848848157,-1.62636626925023,-1.39736380986277,-1.10164541728197,0.02150034054764,-1.18230594996799,-0.0783260449987958,-0.111113228057585,-0.24100419347639,-0.0783260449987958,-0.0874438917721872,-0.0783260449987957,-0.0783260449987958,-0.233171131238288,-0.103442281819373,-0.102726919343147,-0.233171131238288,-0.103442281819373,-0.102726919343147,-0.253179569269375,-0.669659324003545,-0.250007855793821,-0.80977311513486,-0.111112983249355,-0.111021436743972,-0.0783260449987957,-0.0783260449987958,-0.0783260449987957,-0.0783260449987958,-0.271657017634829,-0.347456064353631,-0.0783260449987958,-0.0783260449987958,-0.0783260449987958,-0.0783260449987958,-0.0783260449987958,-0.0783260449987958,-0.0783260449987958,-0.111113228057585,-0.0783260449987958,-0.0783260449987958,-0.0783260449987958,-0.111113228057585,-0.0783260449987958,-0.212610310397851,-0.207500644949567
7344,-0.296364216103666,-0.0783260449987958,-0.0783260449987958,-0.224250125818087,-1.01040271862146,3.38375564210286,-0.0740392666132138,0.01544160742825,0.951916120304296,0.163654886419163,-1.41952158707908,-0.188924011900702,-0.50616304989159,-0.891266039441203,0.300752419312834,-1.45674463040713,-1.11669264867668,-0.501259336936319,-0.938217570287021,-1.402878528053,0.257495026491999,0.340850967580746,-0.230279331440526,1.31972312335911,0.404988806193095,-0.363122731989356,-0.279690316872686,-0.0666076388132826,-0.132877256267077,-0.219017806372907,-0.519771272344976,-0.443101625993187,0.991915080720273,-1.39736380986277,-1.10164541728197,-0.138274681992333,0.2937359300333,-0.0783260449987958,-0.111113228057585,-0.24100419347639,-0.0783260449987958,-0.917777550751144,-0.0783260449987957,-0.0783260449987958,-0.233171131238288,-0.103442281819373,-0.102726919343147,-0.233171131238288,-0.103442281819373,-0.102726919343147,-0.253179569269375,1.31891236262949,0.80650955297406,-0.130179063786008,-0.111112983249355,-0.111021436743972,-0.0783260449987957,-0.0783260449987958,-0.0783260449987957,-0.0783260449987958,-0.271657017634829,-0.347456064353631,-0.0783260449987958,-0.0783260449987958,-0.0783260449987958,-0.0783260449987958,-0.0783260449987958,-0.0783260449987958,-0.0783260449987958,-0.111113228057585,-0.0783260449987958,-0.0783260449987958,-0.0783260449987958,-0.111113228057585,-0.0783260449987958,-0.212610310397851,-0.207500644949567
7363,-0.296364216103666,-0.0783260449987958,-0.0783260449987958,-0.224250125818087,-1.01040271862146,0.39385582736481,-0.0740392666132138,1.11533543715834,0.257009150598237,0.256418368232463,0.994297021687145,-1.28769817122318,0.0258173204223326,-0.489538446025667,2.47205547007664,-0.0459489453887557,0.891023207875191,-0.059829199954929,-0.938217570287021,-0.485037753232904,-1.09063235849336,0.591554342392127,-0.69334388333673,-0.0451255477196515,-0.97631572113938,-0.260443998422961,0.396982147208203,-2.14370057234424,-0.0207992351750548,2.87235641661327,1.02954731409082,-0.443101625993187,0.624769253690286,0.841027650834105,-1.10164541728197,-0.143479656355354,0.171284434275293,-0.0783260449987958,8.94461485863562,-0.24100419347639,-0.0783260449987958,-0.0874438917721872,-0.0783260449987957,-0.0783260449987958,-0.233171131238288,-0.103442281819373,-0.102726919343147,-0.233171131238288,-0.103442281819373,-0.102726919343147,0.620120274634979,1.1123075221458,2.70858528890333,-0.287090536094871,-0.111112983249355,-0.111021436743972,-0.0783260449987957,-0.0783260449987958,-0.0783260449987957,-0.0783260449987958,3.13450404963265,-0.347456064353631,-0.0783260449987958,-0.0783260449987958,-0.0783260449987958,-0.0783260449987958,-0.0783260449987958,-0.0783260449987958,-0.0783260449987958,-0.111113228057585,-0.0783260449987958,-0.0783260449987958,-0.0783260449987958,-0.111113228057585,-0.0783260449987958,-0.212610310397851,-0.207500644949567
7410,-0.296364216103666,-0.0783260449987958,-0.0783260449987958,-0.224250125818087,-1.01040271862146,-0.017995695154563,-0.0740392666132138,-0.710570105036099,0.759611056637189,0.252653795833191,0.113192679509171,-0.00713493511269522,-0.102602485510647,0.177991465270355,-0.306958785629807,0.410517623160647,0.371030305954288,0.153356760827085,-0.938217570287021,2.53358565960721e-05,-0.0581162288470012,0.445129209135819,0.210851301076757,0.376896909928618,0.141895210436846,0.069533603243082,0.984067578715713,-0.0380642788372401,-0.183943480956732,-0.22017268541402,0.138289351608962,-0.443101625993187,0.421311779708271,0.576609931023675,0.913659442702122,-0.188774544836478,-0.171935238207479,-0.0783260449987958,-0.111113228057585,-0.24100419347639,-0.0783260449987958,0.0910607594788247,-0.0783260449987957,-0.0783260449987958,-0.233171131238288,-0.103442281819373,-0.102726919343147,-0.233171131238288,-0.103442281819373,-0.102726919343147,-0.253179569269375,-0.669659324003545,-0.342553027180425,-0.763752609213274,-0.111112983249355,-0.111021436743972,-0.0783260449987957,-0.0783260449987958,-0.0783260449987957,-0.0783260449987958,-0.271657017634829,-0.347456064353631,-0.0783260449987958,-0.0783260449987958,-0.0783260449987958,-0.0783260449987958,-0.0783260449987958,-0.0783260449987958,-0.0783260449987958,-0.111113228057585,-0.0783260449987958,-0.0783260449987958,-0.0783260449987958,-0.111113228057585,-0.0783260449987958,-0.212610310397851,-0.207500644949567
7460,-0.296364216103666,-0.0783260449987958,-0.0783260449987958,-0.168230494653633,0.564725106576049,-0.221378197874135,0.239175239042232,0.00461270472052083,-1.55976110882603,0.265004672423658,0.394278684668541,-0.00713493511269494,0.11518991488762,0.310978448864767,-0.82054789493305,0.410517623160647,0.371030305954288,0.327159303091493,1.07883162281529,0.0484127893336229,-0.0261648678616719,0.660641317019991,0.0527004876890157,-0.438332655507568,-0.227211268685357,0.315182979745302,0.402989526957228,-0.0637430437224851,-0.0138954485356845,-1.39106219653821,-3.33291043031129,2.83987860295634,0.250958467010866,0.593319913539049,0.764536866684894,-0.0191975788140053,0.138797365207047,-0.0783260449987958,-0.111113228057585,-0.24100419347639,-0.0783260449987958,1.99952972516406,-0.0783260449987957,-0.0783260449987958,-0.233171131238288,-0.103442281819373,-0.102726919343147,-0.233171131238288,-0.103442281819373,-0.102726919343147,-0.253179569269375,-0.669659324003545,-2.31869215085631,0.906865410192291,-0.111112983249355,-0.111021436743972,-0.0783260449987957,-0.0783260449987958,-0.0783260449987957,-0.0783260449987958,-0.271657017634829,1.42239826344767,-0.0783260449987958,-0.0783260449987958,-0.0783260449987958,-0.0783260449987958,-0.0783260449987958,-0.0783260449987958,-0.0783260449987958,-0.111113228057585,-0.0783260449987958,-0.0783260449987958,-0.0783260449987958,-0.111113228057585,-0.0783260449987958,-0.212610310397851,-0.207500644949567
7463,-0.296364216103666,-0.0783260449987958,-0.0783260449987958,-0.161228039349423,0.564725106576049,-0.223291775056971,0.24355843382369,-0.144622380919655,-1.55929387606323,0.274302905253295,0.368881732416135,-0.00713493511269543,0.060553986421056,0.21368496156945,-0.732777635863863,0.410517623160649,0.371030305954288,0.146701181676204,1.1638051829454,-0.490872408582136,0.376494926325701,0.676196820903978,0.0273315557667477,-0.351047385763739,-0.15640674818839,0.294377762292501,0.594099068959813,-0.0637154884449886,-0.0138928714049034,-1.38329041528429,-4.14092174363148,1.19838848848157,0.250958467010866,0.593319913539049,0.764536866684894,-0.126550594486357,-0.0735856261528571,-0.0783260449987958,-0.111113228057585,-0.24100419347639,-0.0783260449987958,-0.0874438917721872,-0.0783260449987957,-0.0783260449987958,-0.233171131238288,-0.103442281819373,-0.102726919343147,-0.233171131238288,-0.103442281819373,-0.102726919343147,-0.253179569269375,-0.669659324003545,-2.33507655469261,0.286877140453763,-0.111112983249355,-0.111021436743972,-0.0783260449987957,-0.0783260449987958,-0.0783260449987957,-0.0783260449987958,-0.271657017634829,-0.347456064353631,-0.0783260449987958,-0.0783260449987958,-0.0783260449987958,-0.0783260449987958,-0.0783260449987958,-0.0783260449987958,-0.0783260449987958,-0.111113228057585,-0.0783260449987958,-0.0783260449987958,-0.0783260449987958,-0.111113228057585,-0.0783260449987958,-0.212610310397851,-0.207500644949567
7519,-0.296364216103666,-0.0783260449987958,-0.0783260449987958,-0.224250125818087,-1.01040271862146,0.179436971358108,-0.0740392666132138,-0.837836116723291,0.691287224890481,0.182042875094941,0.56132343835939,0.140902530135326,-0.192470525087453,0.208641935976429,-0.260940745401254,0.548900172729137,0.832069421714777,0.194815554353623,-0.938217570287021,-0.64656221881344,-1.43820175313405,0.256186163210135,-0.56746280700695,0.407938895028621,-0.343732103061474,0.144788563882745,0.911593107131034,-0.0323496528670151,-0.020805682168388,-0.221703613693149,1.06301628019884,-0.443101625993187,0.492780340608055,0.703958291803823,1.06278200547539,-0.190942282712581,-0.177220922650227,-0.0783260449987958,-0.111113228057585,-0.24100419347639,-0.0783260449987958,-0.0874438917721872,-0.0783260449987957,-0.0783260449987958,-0.233171131238288,-0.103442281819373,-0.102726919343147,-0.233171131238288,-0.103442281819373,-0.102726919343147,-0.253179569269375,-0.669659324003545,-0.230815070686009,-0.287090536094871,-0.111112983249355,-0.111021436743972,-0.0783260449987957,-0.0783260449987958,-0.0783260449987957,-0.0783260449987958,-0.271657017634829,-0.347456064353631,-0.0783260449987958,-0.0783260449987958,-0.0783260449987958,-0.0783260449987958,-0.0783260449987958,-0.0783260449987958,-0.0783260449987958,-0.111113228057585,-0.0783260449987958,-0.0783260449987958,-0.0783260449987958,-0.111113228057585,-0.0783260449987958,-0.212610310397851,-0.207500644949567
7583,-0.296364216103666,-0.0783260449987958,-0.0783260449987958,1.5907859825102,0.938314179914382,-0.13898789396479,0.0820907751396233,0.00424851640876885,-0.426584980553619,0.1734886366856,0.45640849557359,0.170079939813792,0.186888477984894,0.0543497861135202,-0.448148665343935,0.539491620924099,0.703041566690465,0.516848533628459,0.922445897815822,-0.0407522671436838,-0.127873849364366,1.42446727187801,-0.435767494426756,1.08345762096095,-0.118389007304113,0.0263625450015952,-0.178526208428868,3.51302226086775,5.99060064318646,-0.221845854892839,0.181725777062293,-0.443101625993187,0.296566079939616,0.403594159027754,0.658732729307722,-0.239520430722602,-0.279641931190314,-0.0783260449987958,-0.111113228057585,-0.24100419347639,-0.0783260449987958,-0.0874438917721872,-0.0783260449987957,-0.0783260449987958,-0.233171131238288,-0.103442281819373,-0.102726919343147,-0.233171131238288,-0.103442281819373,-0.102726919343147,-0.253179569269375,-0.669659324003545,-0.774998449273294,0.823145082450799,-0.111112983249355,-0.111021436743972,-0.0783260449987957,-0.0783260449987958,-0.0783260449987957,-0.0783260449987958,-0.271657017634829,-0.347456064353631,-0.0783260449987958,-0.0783260449987958,-0.0783260449987958,-0.0783260449987958,-0.0783260449987958,-0.0783260449987958,-0.0783260449987958,-0.111113228057585,-0.0783260449987958,-0.0783260449987958,-0.0783260449987958,-0.111113228057585,-0.0783260449987958,-0.212610310397851,-0.207500644949567
7600,-0.296364216103666,-0.0783260449987958,-0.0783260449987958,1.43953294343157,0.955268513436206,-1.0214592859679,0.771574781946625,1.17321488870362,-0.288741396914712,0.183899234423013,0.453824296555104,0.0716237738612681,0.458106102061779,0.323839677506182,-0.27244180876438,0.506503274644515,0.634239314871069,0.866429419966942,-0.0638546682177375,0.753778306071445,0.999198493446318,0.588986643940168,1.17670610626431,-0.249901109183423,0.933886490027174,0.174198912267353,0.158918274897174,-0.0630143852674387,-0.130758148907726,-0.219078274923746,-0.728075279011617,1.19838848848157,0.35522089699316,0.545262408206809,0.698156193501844,-0.162436618405989,-0.138511653071766,-0.0783260449987958,-0.111113228057585,-0.24100419347639,-0.0783260449987958,-0.289935969956459,-0.0783260449987957,-0.0783260449987958,-0.233171131238288,-0.103442281819373,-0.102726919343147,-0.233171131238288,-0.103442281819373,-0.102726919343147,-0.253179569269375,-0.669659324003545,-0.234791452537197,0.240856721800486,-0.111112983249355,-0.111021436743972,-0.0783260449987957,-0.0783260449987958,-0.0783260449987957,-0.0783260449987958,-0.271657017634829,-0.347456064353631,-0.0783260449987958,-0.0783260449987958,-0.0783260449987958,-0.0783260449987958,-0.0783260449987958,-0.0783260449987958,-0.0783260449987958,-0.111113228057585,-0.0783260449987958,-0.0783260449987958,-0.0783260449987958,-0.111113228057585,-0.0783260449987958,4.84261972416523,5.98861630379532
7632,-0.296364216103666,-0.0783260449987958,-0.0783260449987958,0.850442221335839,0.908771802669461,-1.25501700907216,-0.234124546478207,0.544835484715442,-0.695049480488082,0.373996909806194,-0.230782112460209,-0.0860034446073033,0.381873612821126,0.621083404444533,-0.456859619734759,0.0261565098400061,-0.123612267705673,0.473400192987244,0.588205440535711,0.493878491631183,0.150864865077635,1.36678501473287,0.854660615300381,-0.601778250350541,-0.737915889050396,0.281420538231059,-0.39434731736338,-0.0487854109170942,-0.00011153643258647,-0.222400001994805,-0.172744083701627,1.19838848848157,0.355885270864468,0.497702564453443,0.763453436381243,-0.100153771571549,0.0366736546107308,-0.0783260449987958,-0.111113228057585,-0.24100419347639,-0.0783260449987958,-0.0874438917721872,-0.0783260449987957,-0.0783260449987958,-0.233171131238288,-0.103442281819373,-0.102726919343147,-0.233171131238288,-0.103442281819373,-0.102726919343147,-0.253179569269375,0.259267921148732,-0.766849940751217,1.55402414403999,-0.111112983249355,-0.111021436743972,-0.0783260449987957,-0.0783260449987958,-0.0783260449987957,-0.0783260449987958,-0.271657017634829,-0.347456064353631,-0.0783260449987958,-0.0783260449987958,-0.0783260449987958,-0.0783260449987958,-0.0783260449987958,-0.0783260449987958,-0.0783260449987958,-0.111113228057585,-0.0783260449987958,-0.0783260449987958,-0.0783260449987958,-0.111113228057585,-0.0783260449987958,-0.212610310397851,-0.207500644949567
7654,-0.296364216103666,-0.0783260449987958,-0.0783260449987958,1.966310520488,1.36952248545578,-0.940438142269573,0.0675579794723465,0.401014189399946,-0.520937168539929,0.238125364044709,0.349099525957275,0.089825277695126,0.00502066135814285,0.403425048302993,-0.146361807163184,0.416592028777104,0.605208914094336,0.336686735635536,0.249436223460414,0.0785273897517273,0.951193968033896,0.692304576987013,0.619184033480517,0.142524001015707,-0.18099054584268,-0.0782192490654555,1.0796781009814,-0.0380668039032673,-0.184524142033895,-0.219078274923746,-0.284002906860442,-0.443101625993187,0.391700031883335,0.559000168676323,0.826147068491085,-0.148202612058379,-0.115739867024988,-0.0783260449987958,-0.111113228057585,-0.24100419347639,-0.0783260449987958,-0.407370263197282,-0.0783260449987957,-0.0783260449987958,-0.233171131238288,-0.103442281819373,-0.102726919343147,-0.233171131238288,-0.103442281819373,-0.102726919343147,-0.253179569269375,-0.669659324003545,0.107935008428805,-0.888228894923446,-0.111112983249355,-0.111021436743972,-0.0783260449987957,-0.0783260449987958,-0.0783260449987957,-0.0783260449987958,-0.271657017634829,-0.347456064353631,-0.0783260449987958,-0.0783260449987958,-0.0783260449987958,-0.0783260449987958,-0.0783260449987958,-0.0783260449987958,-0.0783260449987958,-0.111113228057585,-0.0783260449987958,-0.0783260449987958,-0.0783260449987958,-0.111113228057585,-0.0783260449987958,-0.212610310397851,-0.207500644949567
7685,-0.296364216103666,-0.0783260449987958,-0.0783260449987958,0.932390506701835,1.12415612890562,0.303185678338682,-0.169812140927947,0.689723649969322,-1.03189097593111,0.474236777755721,0.163410899522227,0.0831560533665847,0.0370140127182625,0.28536471790168,-0.189109545187757,0.461512633793311,0.625446574738193,0.0788560929064718,-0.0645054728633576,-0.720253793934081,1.5615810454106,1.11921896319463,0.505111134408463,-0.151279264208062,0.167959273083814,0.328489800727078,-0.818825678768407,-0.0637171841481372,-0.132894846681816,-0.219077744494292,-0.414456456339176,1.19838848848157,0.274077028105101,0.419658611533803,0.669092243333655,-0.237935239357999,-0.243430955944774,-0.0783260449987958,-0.111113228057585,-0.24100419347639,-0.0783260449987958,-0.369206432457852,-0.0783260449987957,-0.0783260449987958,-0.233171131238288,-0.103442281819373,-0.102726919343147,-0.233171131238288,-0.103442281819373,-0.102726919343147,-0.253179569269375,-0.669659324003545,-0.0192196417591466,0.346482965698241,-0.111112983249355,-0.111021436743972,-0.0783260449987957,-0.0783260449987958,-0.0783260449987957,-0.0783260449987958,-0.271657017634829,-0.347456064353631,-0.0783260449987958,-0.0783260449987958,-0.0783260449987958,-0.0783260449987958,-0.0783260449987958,-0.0783260449987958,-0.0783260449987958,-0.111113228057585,-0.0783260449987958,-0.0783260449987958,-0.0783260449987958,-0.111113228057585,-0.0783260449987958,-0.212610310397851,-0.207500644949567
